StartSize,MutRate,id,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~AdapRes,0~AdapAll,20~ContRes,20~ContAll,20~AdapRes,20~AdapAll,40~ContRes,40~ContAll,40~AdapRes,40~AdapAll,60~ContRes,60~ContAll,60~AdapRes,60~AdapAll,80~ContRes,80~ContAll,80~AdapRes,80~AdapAll,100~ContRes,100~ContAll,100~AdapRes,100~AdapAll,120~ContRes,120~ContAll,120~AdapRes,120~AdapAll,140~ContRes,140~ContAll,140~AdapRes,140~AdapAll,160~ContRes,160~ContAll,160~AdapRes,160~AdapAll,180~ContRes,180~ContAll,180~AdapRes,180~AdapAll,200~ContRes,200~ContAll,200~AdapRes,200~AdapAll,220~ContRes,220~ContAll,220~AdapRes,220~AdapAll,240~ContRes,240~ContAll,240~AdapRes,240~AdapAll,260~ContRes,260~ContAll,260~AdapRes,260~AdapAll,280~ContRes,280~ContAll,280~AdapRes,280~AdapAll,300~ContRes,300~ContAll,300~AdapRes,300~AdapAll,320~ContRes,320~ContAll,320~AdapRes,320~AdapAll,340~ContRes,340~ContAll,340~AdapRes,340~AdapAll,360~ContRes,360~ContAll,360~AdapRes,360~AdapAll,380~ContRes,380~ContAll,380~AdapRes,380~AdapAll,400~ContRes,400~ContAll,400~AdapRes,400~AdapAll,420~ContRes,420~ContAll,420~AdapRes,420~AdapAll,440~ContRes,440~ContAll,440~AdapRes,440~AdapAll,460~ContRes,460~ContAll,460~AdapRes,460~AdapAll,480~ContRes,480~ContAll,480~AdapRes,480~AdapAll,500~ContRes,500~ContAll,500~AdapRes,500~AdapAll,520~ContRes,520~ContAll,520~AdapRes,520~AdapAll,540~ContRes,540~ContAll,540~AdapRes,540~AdapAll,560~ContRes,560~ContAll,560~AdapRes,560~AdapAll,580~ContRes,580~ContAll,580~AdapRes,580~AdapAll,600~ContRes,600~ContAll,600~AdapRes,600~AdapAll,620~ContRes,620~ContAll,620~AdapRes,620~AdapAll,640~ContRes,640~ContAll,640~AdapRes,640~AdapAll,660~ContRes,660~ContAll,660~AdapRes,660~AdapAll,680~ContRes,680~ContAll,680~AdapRes,680~AdapAll,700~ContRes,700~ContAll,700~AdapRes,700~AdapAll,720~ContRes,720~ContAll,720~AdapRes,720~AdapAll,740~ContRes,740~ContAll,740~AdapRes,740~AdapAll,760~ContRes,760~ContAll,760~AdapRes,760~AdapAll,780~ContRes,780~ContAll,780~AdapRes,780~AdapAll,800~ContRes,800~ContAll,800~AdapRes,800~AdapAll,820~ContRes,820~ContAll,820~AdapRes,820~AdapAll,840~ContRes,840~ContAll,840~AdapRes,840~AdapAll,860~ContRes,860~ContAll,860~AdapRes,860~AdapAll,880~ContRes,880~ContAll,880~AdapRes,880~AdapAll,900~ContRes,900~ContAll,900~AdapRes,900~AdapAll,920~ContRes,920~ContAll,920~AdapRes,920~AdapAll,940~ContRes,940~ContAll,940~AdapRes,940~AdapAll,960~ContRes,960~ContAll,960~AdapRes,960~AdapAll,980~ContRes,980~ContAll,980~AdapRes,980~AdapAll
1.0E7,1.0E-7,84.0,-1.0,496.0,1.0,1.0014459E7,0.0,1.0155005E7,0.0,3648080.0,0.0,6684844.0,0.0,1597973.0,0.0,6445627.0,0.0,720562.0,0.0,9154223.0,0.0,325610.0,1.0,4659321.0,0.0,145494.0,4.0,8200656.0,0.0,64588.0,10.0,7424921.0,0.0,28412.0,33.0,5810776.0,0.0,12384.0,91.0,1.038768E7,0.0,5433.0,240.0,5359626.0,0.0,2388.0,666.0,7348197.0,0.0,1144.0,2121.0,8337988.0,0.0,469.0,5721.0,5204488.0,0.0,190.0,16191.0,9095167.0,0.0,73.0,49960.0,6901177.0,0.0,27.0,135934.0,6440170.0,0.0,8.0,390952.0,9977984.0,0.0,1.0,905058.0,5381014.0,0.0,0.0,1598613.0,1.0433736E7,0.0,0.0,2298322.0,5704370.0,0.0,0.0,2972108.0,7307178.0,0.0,0.0,3339143.0,8153249.0,0.0,0.0,3973513.0,5970703.0,0.0,0.0,5168191.0,6043282.0,0.0,0.0,8175698.0,8549300.0,0.0,0.0,1.2781323E7,1.2914136E7,0.0,0.0,1.8463425E7,1.8508056E7,0.0,0.0,2.4672897E7,2.468555E7,0.0,0.0,3.0159573E7,3.0162774E7,0.0,0.0,3.6206633E7,3.6207354E7,0.0,0.0,4.209445E7,4.2094612E7,0.0,0.0,4.7857258E7,4.7857288E7,0.0,0.0,5.3415736E7,5.3415739E7,0.0,0.0,5.974739E7,5.974739E7,0.0,0.0,6.8348657E7,6.8348661E7,0.0,0.0,8.009249E7,8.0092491E7,0.0,0.0,9.3389926E7,9.3389927E7,0.0,0.0,1.08826034E8,1.08826035E8,0.0,0.0,1.26648811E8,1.26648814E8,0.0,0.0,1.4280865E8,1.42808651E8,0.0,0.0,1.58302631E8,1.58302631E8,0.0,0.0,1.73856909E8,1.73856917E8,0.0,0.0,1.87943541E8,1.87943546E8,0.0,0.0,2.02856738E8,2.02856742E8,0.0,0.0,2.1701536E8,2.17015362E8,0.0,0.0,2.33054908E8,2.33054918E8,0.0,0.0,2.5196769E8,2.51967695E8,0.0,0.0,2.72880376E8,2.72880381E8,0.0,0.0,2.9408175E8,2.94081752E8,0.0,0.0,3.12239381E8,3.12239384E8
1.0E7,1.0E-8,84.0,-1.0,934.0,0.0,1.0043403E7,0.0,1.0115567E7,0.0,3666454.0,0.0,6640724.0,0.0,1613753.0,0.0,6402470.0,0.0,731893.0,0.0,9101496.0,0.0,331185.0,0.0,4647351.0,0.0,149272.0,0.0,8180168.0,0.0,66140.0,0.0,7421597.0,0.0,28967.0,0.0,5815963.0,0.0,12692.0,0.0,1.039863E7,0.0,5522.0,0.0,5361064.0,0.0,2336.0,0.0,7358578.0,0.0,1027.0,0.0,8363951.0,0.0,464.0,0.0,5210290.0,0.0,162.0,0.0,9103685.0,0.0,77.0,0.0,6258201.0,0.0,35.0,0.0,6500844.0,0.0,13.0,0.0,9952758.0,0.0,7.0,0.0,4749624.0,0.0,9.0,0.0,8354760.0,0.0,1.0,0.0,7126764.0,0.0,2.0,0.0,6101561.0,0.0,0.0,0.0,1.03672E7,0.0,0.0,0.0,5068102.0,0.0,0.0,1.0,8082467.0,0.0,0.0,2.0,7661476.0,0.0,0.0,3.0,5973892.0,0.0,0.0,12.0,1.0258323E7,0.0,0.0,31.0,5071293.0,0.0,0.0,99.0,8148842.0,0.0,0.0,299.0,7052469.0,0.0,0.0,859.0,6148499.0,0.0,0.0,2655.0,1.0538645E7,0.0,0.0,8400.0,5318611.0,0.0,0.0,24198.0,7757451.0,0.0,0.0,77427.0,7508124.0,0.0,0.0,215251.0,6088322.0,0.0,0.0,486145.0,1.0437124E7,0.0,0.0,730757.0,5117657.0,0.0,0.0,845980.0,9759760.0,0.0,0.0,913457.0,5032948.0,0.0,0.0,947787.0,8444435.0,0.0,0.0,1022597.0,5832812.0,0.0,0.0,1211743.0,8213185.0,0.0,0.0,1823081.0,5164804.0,0.0,0.0,3347573.0,9328630.0,0.0,0.0,6200083.0,8513386.0,0.0,0.0,9548719.0,1.0448004E7,0.0,0.0,1.2436846E7,1.2778187E7,0.0,0.0,1.4630882E7,1.476405E7,0.0,0.0,1.6431844E7,1.6484668E7
1.0E7,1.0E-9,84.0,-1.0,-1.0,0.0,1.0020212E7,0.0,1.0086571E7,0.0,3647317.0,0.0,6588337.0,0.0,1611555.0,0.0,6735438.0,0.0,732161.0,0.0,8735634.0,0.0,333282.0,0.0,4800193.0,0.0,149833.0,0.0,8183234.0,0.0,67339.0,0.0,7412030.0,0.0,29672.0,0.0,5715726.0,0.0,12889.0,0.0,9795415.0,0.0,5508.0,0.0,6432893.0,0.0,2464.0,0.0,6340110.0,0.0,1043.0,0.0,9588992.0,0.0,434.0,0.0,4969162.0,0.0,197.0,0.0,7644456.0,0.0,92.0,0.0,7879272.0,0.0,41.0,0.0,5411166.0,0.0,12.0,0.0,9540169.0,0.0,0.0,0.0,6478114.0,0.0,0.0,0.0,6608265.0,0.0,0.0,0.0,9253709.0,0.0,0.0,0.0,4859366.0,0.0,0.0,0.0,8634807.0,0.0,0.0,0.0,6645839.0,0.0,0.0,0.0,6291394.0,0.0,0.0,0.0,9755073.0,0.0,0.0,0.0,4716711.0,0.0,0.0,0.0,8367882.0,0.0,0.0,0.0,7160276.0,0.0,0.0,0.0,6147644.0,0.0,0.0,0.0,1.0473136E7,0.0,0.0,0.0,5129736.0,0.0,0.0,0.0,7498597.0,0.0,0.0,0.0,7926497.0,0.0,0.0,0.0,5645125.0,0.0,0.0,0.0,1.0430231E7,0.0,0.0,0.0,5271693.0,0.0,0.0,0.0,7668917.0,0.0,0.0,0.0,8105921.0,0.0,0.0,0.0,5324237.0,0.0,0.0,0.0,9835187.0,0.0,0.0,0.0,5585474.0,0.0,0.0,0.0,7351753.0,0.0,0.0,0.0,8592789.0,0.0,0.0,0.0,5151189.0,0.0,0.0,0.0,9452576.0,0.0,0.0,0.0,6002050.0,0.0,0.0,0.0,7131901.0,0.0,0.0,0.0,8410860.0,0.0,0.0,0.0,5511612.0,0.0,0.0,0.0,1.0367246E7
1.0E8,1.0E-7,84.0,433.0,460.0,42.0,1.00514373E8,40.0,1.00256952E8,122.0,3.8070667E7,117.0,6.5593783E7,477.0,1.9867877E7,230.0,7.1642153E7,1953.0,1.0788277E7,702.0,8.2115612E7,7752.0,5795807.0,1493.0,5.2797612E7,30584.0,3033280.0,3863.0,1.01379154E8,114557.0,1606413.0,10572.0,6.0939568E7,405118.0,1115616.0,24016.0,6.8572792E7,1314112.0,1639453.0,72993.0,8.488145E7,3294151.0,3437133.0,178791.0,5.1457245E7,6490812.0,6550281.0,462178.0,9.1003541E7,9743638.0,9767615.0,1378403.0,6.3467582E7,1.2116106E7,1.2125304E7,2709747.0,6.8582011E7,1.4138252E7,1.4141924E7,6061479.0,8.2027132E7,1.594578E7,1.5947188E7,9447159.0,5.9645771E7,1.8772979E7,1.8773567E7,1.5700119E7,8.5246348E7,2.4231349E7,2.4231588E7,2.0998379E7,6.278495E7,3.477716E7,3.4777269E7,2.9758236E7,5.4859296E7,4.9891094E7,4.9891123E7,3.5310201E7,1.00811565E8,7.0483734E7,7.0483744E7,4.3091672E7,6.8466376E7,9.15671E7,9.1567106E7,5.6810247E7,6.7382123E7,1.09415688E8,1.09415691E8,7.3977459E7,7.8126616E7,1.26129232E8,1.26129235E8,9.5088259E7,9.6571935E7,1.40376974E8,1.40376975E8,1.18667462E8,1.19132639E8,1.51680095E8,1.51680097E8,1.42733004E8,1.42864493E8,1.62845251E8,1.62845252E8,1.6501257E8,1.65046861E8,1.76958916E8,1.76958918E8,1.87571123E8,1.87579701E8,1.94290309E8,1.94290313E8,2.08650509E8,2.08652555E8,2.16541141E8,2.16541145E8,2.27269072E8,2.27269503E8,2.43900883E8,2.43900887E8,2.44589722E8,2.44589825E8,2.69910734E8,2.69910737E8,2.61713572E8,2.61713594E8,2.90432719E8,2.90432724E8,2.76251174E8,2.76251179E8,3.07775555E8,3.07775562E8,2.91087534E8,2.91087539E8,3.2303301E8,3.23033016E8,3.06153637E8,3.06153639E8,3.36354287E8,3.36354293E8,3.20638164E8,3.20638168E8,3.48078872E8,3.48078876E8,3.35309413E8,3.35309416E8,3.57666729E8,3.5766673E8,3.48913155E8,3.48913156E8,3.66078014E8,3.66078017E8,3.61455916E8,3.61455919E8,3.74479145E8,3.74479147E8,3.727219E8,3.72721904E8,3.82433388E8,3.82433389E8,3.82919123E8,3.82919126E8,3.89344248E8,3.89344252E8,3.92134323E8,3.92134327E8,3.96088606E8,3.96088612E8,3.99873262E8,3.99873267E8,4.02829858E8,4.02829861E8,4.05927465E8,4.05927468E8,4.08580164E8,4.08580164E8,4.1048252E8,4.1048252E8,4.13585845E8,4.13585846E8,4.14450484E8,4.14450487E8,4.18073448E8,4.1807345E8,4.18105118E8,4.18105123E8,4.21647374E8,4.21647378E8,4.21425217E8,4.21425221E8,4.24606681E8,4.24606682E8,4.24061769E8,4.24061773E8,4.27078555E8,4.27078555E8,4.26437716E8,4.26437717E8,4.29370869E8,4.29370872E8,4.28603923E8,4.28603924E8
1.0E8,1.0E-8,84.0,626.0,680.0,7.0,1.00268663E8,0.0,1.00599241E8,16.0,3.7882969E7,0.0,6.6382935E7,74.0,1.9802211E7,1.0,6.8623397E7,265.0,1.0785801E7,3.0,8.6696398E7,1109.0,5797873.0,10.0,4.9211157E7,4350.0,3020896.0,20.0,8.9453828E7,16471.0,1522428.0,75.0,7.1682364E7,58340.0,779729.0,202.0,6.0513792E7,194410.0,527977.0,554.0,9.7003718E7,505285.0,653958.0,1620.0,5.4130683E7,698278.0,763761.0,4004.0,7.3297633E7,832152.0,860429.0,12533.0,8.4067589E7,1097467.0,1109396.0,31412.0,5.2895631E7,1377205.0,1382222.0,83923.0,9.9212282E7,1558679.0,1560744.0,250397.0,6.1398906E7,1835722.0,1836698.0,483053.0,6.8718657E7,2542213.0,2542626.0,1047325.0,8.8869253E7,4336282.0,4336421.0,1816965.0,5.0309467E7,7319403.0,7319461.0,2645977.0,9.3210054E7,1.0983036E7,1.0983046E7,3696697.0,6.1091472E7,1.5419247E7,1.541925E7,4334932.0,6.9861129E7,2.0081786E7,2.0081791E7,5442675.0,7.7795609E7,2.4077914E7,2.4077915E7,6846426.0,5.8577675E7,2.7666243E7,2.7666243E7,8753036.0,9.7073421E7,3.1768274E7,3.1768274E7,1.1485635E7,5.2895816E7,3.7492246E7,3.7492246E7,1.5496857E7,9.9747205E7,4.4956456E7,4.4956456E7,2.1286475E7,5.9365361E7,5.4353132E7,5.4353132E7,3.1947105E7,5.3780397E7,6.6979492E7,6.6979492E7,4.1430829E7,1.00964591E8,8.1718189E7,8.1718189E7,5.139808E7,7.4718169E7,9.949927E7,9.9499271E7,6.3464836E7,7.3319525E7,1.15920242E8,1.15920242E8,7.6716317E7,8.0881538E7,1.29660346E8,1.29660347E8,9.084619E7,9.2524883E7,1.43211483E8,1.43211483E8,1.03987403E8,1.046396E8,1.57007595E8,1.57007595E8,1.198211E8,1.20060642E8,1.7080197E8,1.7080197E8,1.39181759E8,1.3926405E8,1.84786822E8,1.84786822E8,1.60118263E8,1.60144547E8,1.99654112E8,1.99654112E8,1.80570152E8,1.80578142E8,2.17363123E8,2.17363123E8,1.99145347E8,1.9914763E8,2.3748057E8,2.3748057E8,2.16777344E8,2.16778061E8,2.59482363E8,2.59482363E8,2.33759916E8,2.33760104E8,2.80327895E8,2.80327895E8,2.49949011E8,2.49949058E8,2.97773836E8,2.97773836E8,2.66897688E8,2.668977E8,3.12106839E8,3.12106839E8,2.85030939E8,2.85030941E8,3.25277032E8,3.25277032E8,3.00854212E8,3.00854212E8,3.37379679E8,3.37379679E8,3.1500981E8,3.1500981E8,3.48368288E8,3.48368289E8,3.28726026E8,3.28726026E8,3.5772015E8,3.57720152E8,3.42562256E8,3.42562256E8,3.66080483E8,3.66080483E8,3.55225854E8,3.55225854E8,3.74610834E8,3.74610835E8,3.65785852E8,3.65785852E8
1.0E8,1.0E-9,84.0,-1.0,916.0,0.0,1.00245375E8,0.0,1.00605337E8,0.0,3.7649609E7,0.0,6.5965892E7,0.0,1.959824E7,0.0,7.2286681E7,0.0,1.0611706E7,0.0,8.2982314E7,0.0,5673203.0,1.0,5.3516832E7,0.0,2930979.0,3.0,1.02885869E8,0.0,1452176.0,6.0,6.4344856E7,0.0,692146.0,20.0,6.5752066E7,0.0,318387.0,52.0,8.9146921E7,0.0,142686.0,101.0,4.9892347E7,0.0,62918.0,265.0,8.6363229E7,0.0,27338.0,820.0,7.2757749E7,0.0,11794.0,1942.0,5.9286269E7,0.0,5087.0,5503.0,9.8178717E7,0.0,2179.0,15344.0,5.05056E7,0.0,904.0,38728.0,7.8662608E7,0.0,407.0,122873.0,7.6327579E7,0.0,159.0,263438.0,5.8151296E7,0.0,66.0,506565.0,1.04660277E8,0.0,29.0,743939.0,5.8210885E7,0.0,14.0,841750.0,6.7862882E7,0.0,2.0,922030.0,8.8461094E7,0.0,0.0,992560.0,5.0025725E7,0.0,0.0,1141001.0,8.2981131E7,0.0,0.0,1640349.0,6.8206623E7,0.0,0.0,2624815.0,6.4931846E7,0.0,0.0,4823276.0,8.7844971E7,0.0,0.0,7628428.0,5.7081112E7,0.0,0.0,1.1034354E7,9.6684421E7,0.0,0.0,1.3561214E7,5.4082866E7,0.0,0.0,1.5692561E7,9.4232321E7,0.0,0.0,1.6821335E7,5.7039522E7,0.0,0.0,1.762389E7,8.5016273E7,0.0,0.0,1.8712756E7,6.2920312E7,0.0,0.0,2.1910314E7,6.9628322E7,0.0,0.0,2.7371731E7,7.7402328E7,0.0,0.0,3.7586336E7,6.0715974E7,0.0,0.0,4.9047163E7,6.0463148E7,0.0,0.0,5.8102232E7,6.3660736E7,0.0,0.0,6.4239941E7,6.6916428E7,0.0,0.0,6.9090637E7,7.0364877E7,0.0,0.0,7.3517172E7,7.4110977E7,0.0,0.0,7.8896434E7,7.9165448E7,0.0,0.0,8.5615765E7,8.5734395E7,0.0,0.0,9.5928453E7,9.5978391E7,0.0,0.0,1.09787043E8,1.09807395E8,0.0,0.0,1.23005762E8,1.23013529E8,0.0,0.0,1.35123685E8,1.35126741E8,0.0,0.0,1.46857666E8,1.46858847E8,0.0,0.0,1.57231756E8,1.57232187E8
1000000.0,1.0E-7,85.0,-1.0,348.0,0.0,1008016.0,0.0,1002104.0,0.0,373011.0,0.0,614436.0,0.0,160989.0,5.0,697887.0,0.0,70546.0,19.0,857527.0,0.0,31060.0,40.0,518894.0,0.0,13697.0,110.0,915140.0,0.0,6016.0,309.0,628576.0,0.0,2579.0,861.0,682658.0,0.0,1039.0,2666.0,872242.0,0.0,426.0,7832.0,535067.0,0.0,227.0,23303.0,1005359.0,0.0,57.0,70700.0,480207.0,0.0,23.0,202345.0,874070.0,0.0,10.0,521642.0,782401.0,0.0,4.0,794868.0,880950.0,0.0,3.0,883653.0,914592.0,0.0,2.0,943771.0,955698.0,0.0,0.0,1080661.0,1085583.0,0.0,0.0,1435399.0,1437530.0,0.0,0.0,1830971.0,1831838.0,0.0,0.0,2417950.0,2418247.0,0.0,0.0,3707596.0,3707718.0,0.0,0.0,6107030.0,6107098.0,0.0,0.0,9376548.0,9376560.0,0.0,0.0,1.2804137E7,1.2804137E7,0.0,0.0,1.5040624E7,1.5040626E7,0.0,0.0,1.6211114E7,1.6211115E7,0.0,0.0,1.7442338E7,1.7442339E7,0.0,0.0,1.9686564E7,1.9686566E7,0.0,0.0,2.3479435E7,2.3479435E7,0.0,0.0,2.9848043E7,2.9848043E7,0.0,0.0,3.7827162E7,3.7827162E7,0.0,0.0,4.7168626E7,4.7168628E7,0.0,0.0,5.6282025E7,5.6282025E7,0.0,0.0,6.5779552E7,6.5779553E7,0.0,0.0,7.4101317E7,7.4101319E7,0.0,0.0,8.2354149E7,8.2354149E7,0.0,0.0,9.0147408E7,9.0147408E7,0.0,0.0,9.8548306E7,9.8548306E7,0.0,0.0,1.10810742E8,1.10810742E8,0.0,0.0,1.26575743E8,1.26575743E8,0.0,0.0,1.45389923E8,1.45389925E8,0.0,0.0,1.6571135E8,1.65711355E8,0.0,0.0,1.8469737E8,1.84697372E8,0.0,0.0,2.01611897E8,2.016119E8,0.0,0.0,2.17834845E8,2.17834846E8,0.0,0.0,2.33691007E8,2.33691011E8,0.0,0.0,2.4863663E8,2.48636631E8,0.0,0.0,2.63504446E8,2.63504448E8,0.0,0.0,2.79689665E8,2.79689668E8
1000000.0,1.0E-8,85.0,-1.0,-1.0,0.0,1005280.0,0.0,1000338.0,0.0,374605.0,0.0,610299.0,0.0,159098.0,0.0,692820.0,0.0,69246.0,0.0,852795.0,0.0,30163.0,0.0,515873.0,0.0,12925.0,0.0,907361.0,0.0,5666.0,0.0,623245.0,0.0,2457.0,0.0,675643.0,0.0,1041.0,0.0,948969.0,0.0,466.0,0.0,474007.0,0.0,189.0,0.0,873919.0,0.0,64.0,0.0,671324.0,0.0,30.0,0.0,679362.0,0.0,6.0,0.0,869671.0,0.0,0.0,0.0,536527.0,0.0,0.0,0.0,1012119.0,0.0,0.0,0.0,516456.0,0.0,0.0,0.0,793035.0,0.0,0.0,0.0,752223.0,0.0,0.0,0.0,628089.0,0.0,0.0,0.0,978382.0,0.0,0.0,0.0,497441.0,0.0,0.0,0.0,850161.0,0.0,0.0,0.0,656522.0,0.0,0.0,0.0,673100.0,0.0,0.0,0.0,951165.0,0.0,0.0,0.0,484213.0,0.0,0.0,0.0,914579.0,0.0,0.0,0.0,638897.0,0.0,0.0,0.0,656768.0,0.0,0.0,0.0,930576.0,0.0,0.0,0.0,522701.0,0.0,0.0,0.0,994583.0,0.0,0.0,0.0,563714.0,0.0,0.0,0.0,783903.0,0.0,0.0,0.0,743658.0,0.0,0.0,0.0,626123.0,0.0,0.0,0.0,979662.0,0.0,0.0,2.0,498513.0,0.0,0.0,6.0,852840.0,0.0,0.0,18.0,660428.0,0.0,0.0,40.0,679779.0,0.0,0.0,136.0,871795.0,0.0,0.0,400.0,545779.0,0.0,0.0,1239.0,1041569.0,0.0,0.0,3930.0,538752.0,0.0,0.0,12150.0,761246.0,0.0,0.0,38478.0,748618.0,0.0,0.0,117660.0,710568.0,0.0,0.0,365676.0,615644.0
1000000.0,1.0E-9,85.0,-1.0,-1.0,0.0,1007921.0,0.0,1005197.0,0.0,374971.0,0.0,614823.0,0.0,160343.0,0.0,701794.0,0.0,69519.0,0.0,863976.0,0.0,30361.0,0.0,523008.0,0.0,13236.0,0.0,919634.0,0.0,5882.0,0.0,630039.0,0.0,2609.0,0.0,680617.0,0.0,1071.0,0.0,949375.0,0.0,474.0,0.0,474910.0,0.0,222.0,0.0,872703.0,0.0,86.0,0.0,669114.0,0.0,41.0,0.0,671552.0,0.0,20.0,0.0,942196.0,0.0,15.0,0.0,522094.0,0.0,10.0,0.0,887517.0,0.0,5.0,0.0,619034.0,0.0,1.0,0.0,697164.0,0.0,0.0,0.0,889651.0,0.0,0.0,0.0,548781.0,0.0,0.0,0.0,1037403.0,0.0,0.0,0.0,529732.0,0.0,0.0,0.0,808957.0,0.0,0.0,0.0,763989.0,0.0,0.0,0.0,578056.0,0.0,0.0,0.0,1100322.0,0.0,0.0,0.0,508288.0,0.0,0.0,0.0,783181.0,0.0,0.0,0.0,739788.0,0.0,0.0,0.0,620124.0,0.0,0.0,0.0,1072211.0,0.0,0.0,0.0,496911.0,0.0,0.0,0.0,847450.0,0.0,0.0,0.0,657489.0,0.0,0.0,0.0,672579.0,0.0,0.0,0.0,951065.0,0.0,0.0,0.0,484953.0,0.0,0.0,0.0,917838.0,0.0,0.0,0.0,638547.0,0.0,0.0,0.0,653970.0,0.0,0.0,0.0,926968.0,0.0,0.0,0.0,521876.0,0.0,0.0,0.0,894762.0,0.0,0.0,0.0,624740.0,0.0,0.0,0.0,708671.0,0.0,0.0,0.0,822922.0,0.0,0.0,0.0,568692.0,0.0,0.0,0.0,984359.0,0.0,0.0,0.0,561539.0,0.0,0.0,0.0,781659.0
1.0E7,1.0E-7,85.0,478.0,470.0,0.0,1.0065377E7,0.0,1.0033553E7,1.0,3631197.0,1.0,6471701.0,4.0,1594984.0,2.0,6995227.0,14.0,719586.0,5.0,8272470.0,29.0,326131.0,12.0,5270152.0,80.0,146853.0,38.0,1.0608472E7,241.0,65420.0,90.0,5992144.0,799.0,29115.0,216.0,6920770.0,2573.0,15240.0,682.0,8612288.0,8352.0,13697.0,1760.0,5156263.0,26865.0,29192.0,4934.0,8883590.0,84093.0,85165.0,15679.0,6704158.0,257884.0,258369.0,42807.0,6193456.0,540926.0,541124.0,130827.0,9559749.0,667687.0,667765.0,363144.0,4854414.0,716189.0,716222.0,802924.0,9360709.0,751181.0,751198.0,1616646.0,5034309.0,795389.0,795396.0,2221819.0,1.0328856E7,876734.0,876736.0,2699103.0,6114697.0,1083476.0,1083476.0,3328555.0,5752804.0,1674075.0,1674075.0,3990992.0,1.0177246E7,3273814.0,3273814.0,4883884.0,7240570.0,6184471.0,6184471.0,6482907.0,7456927.0,9357976.0,9357977.0,9516758.0,9902824.0,1.2290199E7,1.2290199E7,1.4515786E7,1.4654279E7,1.4256663E7,1.4256663E7,2.0891696E7,2.0932626E7,1.5148779E7,1.5148779E7,2.60303E7,2.6040312E7,1.6030107E7,1.6030107E7,3.0203827E7,3.0205974E7,1.7611804E7,1.7611804E7,3.3956263E7,3.3956605E7,2.0566432E7,2.0566432E7,3.8518595E7,3.8518643E7,2.7170161E7,2.7170163E7,4.3968555E7,4.3968562E7,3.7293429E7,3.7293431E7,5.0299202E7,5.0299209E7,4.73631E7,4.7363101E7,5.9164941E7,5.9164942E7,5.6193912E7,5.6193912E7,7.0627204E7,7.0627204E7,6.5039957E7,6.5039957E7,8.4397919E7,8.4397919E7,7.1601438E7,7.1601439E7,9.9119088E7,9.9119089E7,7.7059941E7,7.7059942E7,1.11849625E8,1.11849627E8,8.3099386E7,8.3099388E7,1.2180024E8,1.2180024E8,8.9516232E7,8.9516234E7,1.32107947E8,1.32107949E8,9.8891569E7,9.889157E7,1.43165305E8,1.43165306E8,1.13763497E8,1.13763499E8,1.55694854E8,1.55694854E8,1.33266767E8,1.3326677E8,1.71982431E8,1.71982435E8,1.53317026E8,1.53317028E8,1.92268217E8,1.92268219E8,1.72454368E8,1.72454368E8,2.12811525E8,2.12811529E8,1.8755537E8,1.87555374E8,2.33285028E8,2.33285033E8,1.99625504E8,1.99625507E8,2.53688706E8,2.53688715E8,2.10858235E8,2.10858238E8,2.7302589E8,2.73025892E8,2.21294507E8,2.21294508E8,2.90338428E8,2.90338428E8,2.31404134E8,2.31404138E8,3.04585073E8,3.04585075E8,2.42798607E8,2.4279861E8,3.17224179E8,3.17224179E8
1.0E7,1.0E-8,85.0,-1.0,933.0,0.0,1.0067889E7,0.0,1.0071711E7,0.0,3584034.0,0.0,6520416.0,0.0,1574792.0,0.0,6956513.0,0.0,710462.0,0.0,8834081.0,0.0,322614.0,0.0,4758023.0,0.0,144815.0,0.0,8092205.0,0.0,64116.0,0.0,7341827.0,0.0,28007.0,0.0,5714925.0,0.0,12047.0,0.0,9866786.0,0.0,5045.0,0.0,5907321.0,0.0,2195.0,0.0,6618042.0,0.0,896.0,0.0,9155067.0,0.0,341.0,0.0,4756468.0,0.0,133.0,0.0,8219008.0,0.0,57.0,0.0,6971981.0,0.0,26.0,0.0,5937899.0,0.0,19.0,0.0,1.0885247E7,0.0,6.0,0.0,5353166.0,0.0,2.0,0.0,7621686.0,0.0,3.0,0.0,7977492.0,0.0,2.0,0.0,5627194.0,0.0,2.0,0.0,1.0339026E7,0.0,0.0,0.0,5746330.0,0.0,0.0,0.0,7423885.0,0.0,0.0,0.0,7863126.0,0.0,0.0,0.0,5620600.0,0.0,0.0,3.0,1.0402306E7,0.0,0.0,16.0,5272437.0,0.0,0.0,39.0,7690331.0,0.0,0.0,174.0,8117289.0,0.0,0.0,499.0,5334934.0,0.0,0.0,1458.0,9855365.0,0.0,0.0,4548.0,5604609.0,0.0,0.0,13137.0,7390512.0,0.0,0.0,42286.0,7907226.0,0.0,0.0,122331.0,5786981.0,0.0,0.0,326945.0,1.09639E7,0.0,0.0,624458.0,4921604.0,0.0,0.0,785764.0,9408321.0,0.0,0.0,891153.0,5318673.0,0.0,0.0,923179.0,8159751.0,0.0,0.0,966354.0,6128731.0,0.0,0.0,1052022.0,7832538.0,0.0,0.0,1329903.0,6206772.0,0.0,0.0,2102446.0,7932373.0,0.0,0.0,4501079.0,6978436.0,0.0,0.0,9147258.0,1.0117853E7,0.0,0.0,1.2566298E7,1.2907614E7,0.0,0.0,1.4809392E7,1.4935921E7,0.0,0.0,1.5911486E7,1.595935E7
